Name,Online_Name,Description,Short_Code,Short_Code_2,Sap_Code,HSN_Code,Parent_Category,Category,Category_online_display,Price,Attributes,Goods_Services,"GST% (Allowed only 5,18,40)","Type (F=forwardTax,B=BackwardTax)","(Optional) Other Tax (TaxName+Type+value) (F-forward, B-Backward)",Unit,is_Self_Item_Recipe,minimum_stock_level,at_par_stock_level,Rank,Packing_Charges,Allow_Decimal_Qty,Addon_Group_Name,Addon_Group_Selection,Addon_Group_Min,Addon_Group_Max,Variation_group_name,Variation,Variation_Price,Variation_Sap_Code,Variation_Packing_Charges,Variation,Variation_Price,Variation_Sap_Code,Variation_Packing_Charges,Variation,Variation_Price,Variation_Sap_Code,Variation_Packing_Charges,Variation,Variation_Price,Variation_Sap_Code,Variation_Packing_Charges
Usal.,Usal.,,Ul,,,,,Extra,Extra,100,veg,,5,F,,,0,,,1,0,Yes
"Kingfisher Ultra Max","Kingfisher Ultra Max",,KUM,,,,,Beer,Beer,240,veg,,,,,,0,,,1,0,Yes
"Paneer Butter Tawa","Paneer Butter Tawa",,btw,,,,,"Veg Chinese Starters","Veg Chinese Starters",280,veg,,5,F,,,0,,,1,0,Yes
"Consilium Black Rye","Consilium Black Rye",,cobr,,,,,Scotch,Scotch,1800,veg,,,,,,0,,,1,0,Yes
"American Pride 750ml","American Pride 750ml",,Amp750,,,,,Whiskey,Whiskey,1170,veg,,,,,,0,,,1,0,Yes
"Honeybee 180ml","Honeybee 180ml",,ho180,,,,,Whiskey,Whiskey,270,veg,,,,,,0,,,1,0,Yes
"B/pride 2ltr","B/pride 2ltr",,BP2,,,,,Whiskey,Whiskey,3500,veg,,,,,,0,,,1,0,Yes
"Strawberry Mojito","Strawberry Mojito",,sm,,,,,Moktails,Moktails,120,veg,,,,,,0,,,1,0,Yes
"Bombay Sapphire","Bombay Sapphire",,BOS,,,,,Gin,Gin,2800,veg,,,,,,0,,,1,0,Yes
"100 Pipers 750ml","100 Pipers 750ml",,100p,,,,,Scotch,Scotch,2600,veg,,,,,,0,,,1,0,Yes
"Sterling B7 Res 750ml","Sterling B7 Res 750ml",,srb7,,,,,Whiskey,Whiskey,760,veg,,,,,,0,,,1,0,Yes
"Bombay Sapphire 750ml","Bombay Sapphire 750ml",,Bosp,,,,,Rum,Rum,2800,veg,,,,,,0,,,1,0,Yes
"Black Label.","Black Label.",,"BL 200ML",,,,,Scotch,Scotch,1150,veg,,,,,,0,,,1,0,Yes
"Satori Red Halp 375ml","Satori Red Halp 375ml",,srh,,,,,"Port Wine","Port Wine",430,veg,,10,F,,,0,,,1,0,Yes
"Halwa Fry","Halwa Fry",,HF,,,,,"Gomantaks Special Fry","Special Fry",320,veg,,5,F,,,0,,,1,0,Yes
Icecream,Icecream,,Icecream,,,,,Extra,Extra,100,veg,,,,,,0,,,1,0,Yes
Icecream,Icecream,,Icecream,,,,,Extra,Extra,100,veg,,5,F,,,0,,,1,0,Yes
"Boiled Sheng","Boiled Sheng",,bsh,,,,,Extra,Extra,30,veg,,5,F,,,0,,,1,0,Yes
"Satoni Wine","Satoni Wine",,saw,,,,,"Port Wine","Port Wine",430,veg,,10,F,,,0,,,1,0,Yes
"R/c Strong 650ml","R/c Strong 650ml",,rs6,,,,,Beer,Beer,160,veg,,10,F,,,0,,,1,0,Yes
"Royal Challenge Strong","Royal Challenge Strong",,"R C Strong",,,,,Beer,Beer,160,veg,,10,F,,,0,,,1,0,Yes
"Royal Challenge Mild","Royal Challenge Mild",,"R C Mild",,,,,Beer,Beer,140,veg,,10,F,,,0,,,1,0,Yes
"Paul Jhon","Paul Jhon",,PJ,,,,,Whiskey,Whiskey,0,veg,,10,F,,,0,,,1,0,Yes,,,,,Quantity,"30 Ml",500,,0,"60 Ml",550,,0,"90 Ml",600,,0,"180 Ml",1650,,0
"Paul Jhon","Paul Jhon",,PJ,,,,,Whiskey,Whiskey,1650,veg,,,,,,0,,,1,0,Yes
"Royal Stag Double Dark","Royal Stag Double Dark",,RSDD,,,,,Whiskey,Whiskey,0,veg,,10,F,,,0,,,1,0,Yes,,,,,Quantity,"30 Ml",90,,0,"60 Ml",150,,0,"90 Ml",190,,0,"180 Ml",200,,0
"Javla Masala Fry","Javla Masala Fry",,JMF,,,,,Extra,Extra,150,non-veg,,5,F,,,0,,,1,0,Yes
"Crab Boneless Butter Garlic","Crab Boneless Butter Garlic",,CBBG,,,,,"Konkan Swad Special Crabs","Konkan Swad Special Crabs",650,non-veg,,5,F,,,0,,,1,0,Yes
"Fish Finger","Fish Finger",,FF,,,,,"Gomantaks Special Fry","Special Fry",650,non-veg,,5,F,,,0,,,1,0,Yes
"Stuffed Pomfret","Stuffed Pomfret",,spt,,,,,"Gomantaks Special Fry","Special Fry",700,non-veg,,5,F,,,0,,,1,0,Yes
"King Prawns Masala Fry","King Prawns Masala Fry",,kpmf,,,,,"Gomantak Special Fish Main Course","Gomantak Special Fish Main Course",500,non-veg,,5,F,,,0,,,1,0,Yes
"Chicken Sezwan Noodles","Chicken Sezwan Noodles",,csn,,,,,"Non - Veg Chinese Main Course","Non - Veg Chinese Main Course",290,non-veg,,5,F,,,0,,,1,0,Yes
"Black Label 1lt","Black Label 1lt",,"Black Label 1Lt",,,,,Scotch,Scotch,4550,veg,,10,F,,,0,,,1,0,Yes
"Iconiq White","Iconiq White",,"ICQW 180ML",,,,,Whiskey,Whiskey,170,veg,,10,F,,,0,,,1,0,Yes
"Thecha Prawns","Thecha Prawns",,thp,,,,,"Konkan Special Items","Konkan Special Items",330,non-veg,,5,F,,,0,,,1,0,Yes
"Mushroom Koliwada","Mushroom Koliwada",,mrk,,,,,"Gomantaks Special Fry","Special Fry",220,veg,,5,F,,,0,,,1,0,Yes
"Egg Masala Fry","Egg Masala Fry",,emf,,,,,"Egg Dishes","Egg Dishes",150,egg,,5,F,,,0,,,1,0,Yes
"Chicken Burnt Garlic Rice","Chicken Burnt Garlic Rice",,cbgr,,,,,"Non - Veg Chinese Main Course","Non - Veg Chinese Main Course",310,non-veg,,5,F,,,0,,,1,0,Yes
"Lp  Strong","Lp  Strong",,LPS,,,,,Beer,Beer,165,veg,,10,F,,,0,,,1,0,Yes
"Red Label 1ltr","Red Label 1ltr",,rl1,,,,,Scotch,Scotch,2450,veg,,10,F,,,0,,,1,0,Yes
"Mc Dowell Luxury 180ml","Mc Dowell Luxury 180ml",,mcc,,,,,Whiskey,Whiskey,230,veg,,10,F,,,0,,,1,0,Yes
"Mc Dowell No1 180ml","Mc Dowell No1 180ml",,mdd,,,,,Whiskey,Whiskey,160,veg,,10,F,,,0,,,1,0,Yes
"Chicken Lolypop Full","Chicken Lolypop Full",,clf,,,,,"Non Veg Chinese Starters","Non Veg Chinese Starters",230,non-veg,,5,F,,,0,,,1,0,Yes
"Satoni Red Wine 375ml","Satoni Red Wine 375ml",,srdw,,,,,"Port Wine","Port Wine",780,veg,,10,F,,,0,,,1,0,Yes
"Chicken Lolipop Half","Chicken Lolipop Half",,clhp,,,,,"Non Veg Chinese Starters","Non Veg Chinese Starters",120,veg,,5,F,,,0,,,1,0,Yes
"Crab Thali","Crab Thali",,crt,,,,,"Konkan Swad Special Thali (Thalis Available Only For Dine In)","Konkan Swad Special Thali (Thalis Available Only For Dine In)",450,non-veg,,5,F,,,0,,,1,0,Yes
"Chicken Koliwada","Chicken Koliwada",,ckd,,,,,"Gomantaks Special Fry","Special Fry",300,non-veg,,5,F,,,0,,,1,0,Yes
"Iconiq White 180ml","Iconiq White 180ml",,iw180,,,,,Whiskey,Whiskey,310,veg,,10,F,,,0,,,1,0,Yes
"Mutton Rost Fry 6pc","Mutton Rost Fry 6pc",,mrf6,,,,,"Konkan Special Items","Konkan Special Items",300,veg,,5,F,,,0,,,1,0,Yes
"Bacardi W Rum 180ml","Bacardi W Rum 180ml",,bwr,,,,,Rum,Rum,390,veg,,10,F,,,0,,,1,0,Yes
"Budwiser Strong 650ml","Budwiser Strong 650ml",,bs,,,,,Beer,Beer,250,veg,,10,F,,,0,,,1,0,Yes
"Budwiser Mild 650ml","Budwiser Mild 650ml",,bm6,,,,,Beer,Beer,245,veg,,10,F,,,0,,,1,0,Yes
"Smirnoff Lime 180ml","Smirnoff Lime 180ml",,sml,,,,,Vodka,Vodka,405,veg,,10,F,,,0,,,1,0,Yes
Monster,Monster,,mon,,,,,"Non-Veg Main Course","Non-Veg Main Course",125,veg,,5,F,,,0,,,1,0,Yes
"Egg Chilly","Egg Chilly",,ec,,,,,"Egg Dishes","Egg Dishes",250,veg,,5,F,,,0,,,1,0,Yes
"Paneer Garlic","Paneer Garlic",,"paneer garlic",,,,,"Veg Chinese Starters","Veg Chinese Starters",260,veg,,5,F,,,0,,,1,0,Yes
"Smirnoff Jamun 180ml","Smirnoff Jamun 180ml",,sj,,,,,Vodka,Vodka,405,veg,,10,F,,,0,,,1,0,Yes
"Smirnoff Mango 180ml","Smirnoff Mango 180ml",,smm,,,,,Vodka,Vodka,405,veg,,10,F,,,0,,,1,0,Yes
"Prawns Crispy","Prawns Crispy",,pcp,,,,,"Konkan Swad Special Fish","Konkan Swad Special Fish",430,veg,,5,F,,,0,,,1,0,Yes
"Chicken Hot Garlic","Chicken Hot Garlic",,chg,,,,,"Veg Chinese Starters","Veg Chinese Starters",270,veg,,5,F,,,0,,,1,0,Yes
"Lp Mild 500ml","Lp Mild 500ml",,lm5,l,,,,Beer,Beer,100,veg,,10,F,,,0,,,1,0,Yes
"Mix Fried Rice / Noodles","Mix Fried Rice / Noodles",,mfr,,,,,"Veg Main Course","Veg Main Course",380,veg,,5,F,,,0,,,1,0,Yes
"Jameson Green 200ml","Jameson Green 200ml",,jmg,,,,,Whiskey,Whiskey,1450,veg,,10,F,,,0,,,1,0,Yes
"Prawns Burnt Garlic Rice","Prawns Burnt Garlic Rice",,pbgr,,,,,"Non-Veg Main Course","Non-Veg Main Course",320,veg,,5,F,,,0,,,1,0,Yes
"Mc Dark Rum 180ml","Mc Dark Rum 180ml",,Mdr,,,,,Rum,Rum,270,veg,,10,F,,,0,,,1,0,Yes
"Mc Dry Gin 180ml","Mc Dry Gin 180ml",,MDG,,,,,Gin,Gin,350,veg,,10,F,,,0,,,1,0,Yes
"Mc Vodka 180ml","Mc Vodka 180ml",,MCV,,,,,Vodka,Vodka,300,veg,,10,F,,,0,,,1,0,Yes
"Extra  Liqur","Extra  Liqur",,EXTRA,,,,,Vodka,Vodka,0,veg,,10,F,,,0,,,1,0,Yes
"Mcd Vodka 60ml","Mcd Vodka 60ml",,mv6,,,,,Vodka,Vodka,200,veg,,10,F,,,0,,,1,0,Yes
"American Pride Vodka 180ml","American Pride Vodka 180ml",,apv,,,,,Vodka,Vodka,300,veg,,10,F,,,0,,,1,0,Yes
"American Pride Vodka 90ml","American Pride Vodka 90ml",,apv180,,,,,Vodka,Vodka,160,veg,,10,F,,,0,,,1,0,Yes
"Greater Than Gin 180ml","Greater Than Gin 180ml",,"GTG 180ML",,,,,Gin,Gin,850,veg,,10,F,,,0,,,1,0,Yes
"Sukka Bhaji Wati","Sukka Bhaji Wati",,sbw,,,,,Extra,Extra,30,veg,,5,F,,,0,,,1,0,Yes
"Kingfisher Mild 500ml","Kingfisher Mild 500ml",,km5,,,,,Beer,Beer,145,veg,,10,F,,,0,,,1,0,Yes
"Haywards 180ml","Haywards 180ml",,hay,,,,,Whiskey,Whiskey,120,veg,,10,F,,,0,,,1,0,Yes
"Old Monk 375ml","Old Monk 375ml",,old3,,,,,Rum,Rum,285,veg,,10,F,,,0,,,1,0,Yes
"Oaks Silver 375ml","Oaks Silver 375ml",,oaks,,,,,Whiskey,Whiskey,470,veg,,10,F,,,0,,,1,0,Yes
"Royal Stag 180ml","Royal Stag 180ml",,roy,,,,,Whiskey,Whiskey,220,veg,,10,F,,,0,,,1,0,Yes
"Bro Code 330ml","Bro Code 330ml",,broc,,,,,"Port Wine","Port Wine",160,veg,,10,F,,,0,,,1,0,Yes
"Masters Delight 180ml","Masters Delight 180ml",,mad,,,,,Whiskey,Whiskey,150,veg,,10,F,,,0,,,1,0,Yes
"Sula Red 180ml","Sula Red 180ml",,sula,,,,,"Port Wine","Port Wine",560,veg,,10,F,,,0,,,1,0,Yes
"Sula Red 90ml","Sula Red 90ml",,sul,,,,,"Port Wine","Port Wine",280,veg,,10,F,,,0,,,1,0,Yes
"Harsh Dr Brandy 180ml","Harsh Dr Brandy 180ml",,hdb,,,,,Whiskey,Whiskey,150,veg,,10,F,,,0,,,1,0,Yes
"Derby Special 180ml","Derby Special 180ml",,dsp180,,,,,Whiskey,Whiskey,160,veg,,10,F,,,0,,,1,0,Yes
